,date,store_nbr,item_nbr,unit_sales,family,class,perishable,city,state,type,cluster,is_hot
978,2013-02-12,13,108786,15.0,CLEANING,3044,0,Latacunga,Cotopaxi,C,15,0
2931,2013-02-12,18,114778,5.0,GROCERY I,1016,0,Quito,Pichincha,B,16,0
2788,2013-02-12,18,108701,1.0,DELI,2644,1,Quito,Pichincha,B,16,0
1042,2013-02-12,13,111223,18.0,GROCERY I,1034,0,Latacunga,Cotopaxi,C,15,0
70,2013-02-12,10,108797,6.0,GROCERY I,1004,0,Quito,Pichincha,C,15,1
525,2013-02-12,11,108698,4.0,DELI,2644,1,Cayambe,Pichincha,B,6,1
1612,2013-02-12,15,111223,11.0,GROCERY I,1034,0,Ibarra,Imbabura,C,15,0
2720,2013-02-12,19,108698,1.0,DELI,2644,1,Guaranda,Bolivar,C,15,0
2586,2013-02-12,19,111223,30.0,GROCERY I,1034,0,Guaranda,Bolivar,C,15,1
2021,2013-02-12,16,114799,4.0,PERSONAL CARE,4126,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
2175,2013-02-12,17,108786,20.0,CLEANING,3044,0,Quito,Pichincha,C,12,0
1783,2013-02-12,15,111397,2.0,GROCERY I,1072,0,Ibarra,Imbabura,C,15,0
1013,2013-02-12,13,108797,3.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
1866,2013-02-12,16,108786,2.0,CLEANING,3044,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
1376,2013-02-12,14,114790,2.0,GROCERY I,1004,0,Riobamba,Chimborazo,C,7,0
1762,2013-02-12,15,108833,1.0,EGGS,2502,1,Ibarra,Imbabura,C,15,0
1806,2013-02-12,15,108952,4.0,CLEANING,3024,0,Ibarra,Imbabura,C,15,0
1071,2013-02-12,13,112830,2.0,GROCERY I,1044,0,Latacunga,Cotopaxi,C,15,0
2906,2013-02-12,18,112830,6.0,GROCERY I,1044,0,Quito,Pichincha,B,16,1
2687,2013-02-12,19,114799,3.0,PERSONAL CARE,4126,0,Guaranda,Bolivar,C,15,0
456,2013-02-12,11,114790,4.0,GROCERY I,1004,0,Cayambe,Pichincha,B,6,0
660,2013-02-12,12,108786,16.0,CLEANING,3044,0,Latacunga,Cotopaxi,C,15,1
695,2013-02-12,12,108797,3.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
193,2013-02-12,10,114799,5.0,PERSONAL CARE,4126,0,Quito,Pichincha,C,15,0
2309,2013-02-12,17,114778,16.0,GROCERY I,1016,0,Quito,Pichincha,C,12,1
97,2013-02-12,10,111223,34.0,GROCERY I,1034,0,Quito,Pichincha,C,15,1
2743,2013-02-12,19,108833,2.0,EGGS,2502,1,Guaranda,Bolivar,C,15,0
1087,2013-02-12,13,114778,2.0,GROCERY I,1016,0,Latacunga,Cotopaxi,C,15,0
2242,2013-02-12,17,111223,31.0,GROCERY I,1034,0,Quito,Pichincha,C,12,1
840,2013-02-12,12,114799,1.0,PERSONAL CARE,4126,0,Latacunga,Cotopaxi,C,15,0
490,2013-02-12,11,114799,7.0,PERSONAL CARE,4126,0,Cayambe,Pichincha,B,6,0
36,2013-02-12,10,108786,28.0,CLEANING,3044,0,Quito,Pichincha,C,15,0
1357,2013-02-12,14,112830,4.0,GROCERY I,1044,0,Riobamba,Chimborazo,C,7,1
1441,2013-02-12,14,108833,2.0,EGGS,2502,1,Riobamba,Chimborazo,C,7,0
872,2013-02-12,12,108833,2.0,EGGS,2502,1,Latacunga,Cotopaxi,C,15,0
2409,2013-02-12,17,108833,5.0,EGGS,2502,1,Quito,Pichincha,C,12,0
405,2013-02-12,11,112830,1.0,GROCERY I,1044,0,Cayambe,Pichincha,B,6,0
2523,2013-02-12,19,108786,76.0,CLEANING,3044,0,Guaranda,Bolivar,C,15,1
242,2013-02-12,10,111397,1.0,GROCERY I,1072,0,Quito,Pichincha,C,15,0
2557,2013-02-12,19,108797,3.0,GROCERY I,1004,0,Guaranda,Bolivar,C,15,0
1510,2013-02-12,15,108701,3.0,DELI,2644,1,Ibarra,Imbabura,C,15,0
2277,2013-02-12,17,112830,1.0,GROCERY I,1044,0,Quito,Pichincha,C,12,0
784,2013-02-12,12,114778,6.0,GROCERY I,1016,0,Latacunga,Cotopaxi,C,15,1
2873,2013-02-12,18,111223,10.0,GROCERY I,1034,0,Quito,Pichincha,B,16,0
916,2013-02-12,12,108952,3.0,CLEANING,3024,0,Latacunga,Cotopaxi,C,15,0
3022,2013-02-12,18,108698,3.0,DELI,2644,1,Quito,Pichincha,B,16,0
3,2013-02-12,10,108701,2.0,DELI,2644,1,Quito,Pichincha,C,15,0
1290,2013-02-12,14,108797,2.0,GROCERY I,1004,0,Riobamba,Chimborazo,C,7,0
1578,2013-02-12,15,108797,3.0,GROCERY I,1004,0,Ibarra,Imbabura,C,15,0
1256,2013-02-12,14,108786,12.0,CLEANING,3044,0,Riobamba,Chimborazo,C,7,0
3111,2013-02-12,18,108952,1.0,CLEANING,3024,0,Quito,Pichincha,B,16,0
628,2013-02-12,12,108701,1.0,DELI,2644,1,Latacunga,Cotopaxi,C,15,0
251,2013-02-12,10,108952,3.0,CLEANING,3024,0,Quito,Pichincha,C,15,1
301,2013-02-12,11,108786,20.0,CLEANING,3044,0,Cayambe,Pichincha,B,6,0
1407,2013-02-12,14,114799,3.0,PERSONAL CARE,4126,0,Riobamba,Chimborazo,C,7,0
1900,2013-02-12,16,108797,1.0,GROCERY I,1004,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
1324,2013-02-12,14,111223,26.0,GROCERY I,1034,0,Riobamba,Chimborazo,C,7,0
893,2013-02-12,12,111397,1.0,GROCERY I,1072,0,Latacunga,Cotopaxi,C,15,0
2470,2013-02-12,17,108952,3.0,CLEANING,3024,0,Quito,Pichincha,C,12,0
2054,2013-02-24,16,108833,11.0,EGGS,2502,1,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
2688,2013-02-24,19,114799,3.0,PERSONAL CARE,4126,0,Guaranda,Bolivar,C,15,0
587,2013-02-24,11,111397,7.0,GROCERY I,1072,0,Cayambe,Pichincha,B,6,1
1408,2013-02-24,14,114799,3.0,PERSONAL CARE,4126,0,Riobamba,Chimborazo,C,7,0
3023,2013-02-24,18,108698,4.0,DELI,2644,1,Quito,Pichincha,B,16,1
166,2013-02-24,10,114790,3.0,GROCERY I,1004,0,Quito,Pichincha,C,15,0
696,2013-02-24,12,108797,4.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
661,2013-02-24,12,108786,8.0,CLEANING,3044,0,Latacunga,Cotopaxi,C,15,0
2587,2013-02-24,19,111223,18.0,GROCERY I,1034,0,Guaranda,Bolivar,C,15,0
1481,2013-02-24,14,108952,4.0,CLEANING,3024,0,Riobamba,Chimborazo,C,7,0
2410,2013-02-24,17,108833,8.0,EGGS,2502,1,Quito,Pichincha,C,12,1
457,2013-02-24,11,114790,9.0,GROCERY I,1004,0,Cayambe,Pichincha,B,6,1
1014,2013-02-24,13,108797,6.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,1
2558,2013-02-24,19,108797,3.0,GROCERY I,1004,0,Guaranda,Bolivar,C,15,0
1867,2013-02-24,16,108786,6.0,CLEANING,3044,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
2995,2013-02-24,18,114799,5.0,PERSONAL CARE,4126,0,Quito,Pichincha,B,16,1
2211,2013-02-24,17,108797,3.0,GROCERY I,1004,0,Quito,Pichincha,C,12,0
1116,2013-02-24,13,114790,1.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
2375,2013-02-24,17,114799,3.0,PERSONAL CARE,4126,0,Quito,Pichincha,C,12,0
37,2013-02-24,10,108786,22.0,CLEANING,3044,0,Quito,Pichincha,C,15,0
1730,2013-02-24,15,114799,3.0,PERSONAL CARE,4126,0,Ibarra,Imbabura,C,15,0
2963,2013-02-24,18,114790,2.0,GROCERY I,1004,0,Quito,Pichincha,B,16,0
2907,2013-02-24,18,112830,3.0,GROCERY I,1044,0,Quito,Pichincha,B,16,0
917,2013-02-24,12,108952,3.0,CLEANING,3024,0,Latacunga,Cotopaxi,C,15,0
1544,2013-02-24,15,108786,11.0,CLEANING,3044,0,Ibarra,Imbabura,C,15,0
2442,2013-02-24,17,111397,5.0,GROCERY I,1072,0,Quito,Pichincha,C,12,0
2176,2013-02-24,17,108786,24.0,CLEANING,3044,0,Quito,Pichincha,C,12,0
4,2013-02-24,10,108701,3.0,DELI,2644,1,Quito,Pichincha,C,15,0
225,2013-02-24,10,108833,3.0,EGGS,2502,1,Quito,Pichincha,C,15,1
2310,2013-02-24,17,114778,16.0,GROCERY I,1016,0,Quito,Pichincha,C,12,1
2721,2013-02-24,19,108698,4.0,DELI,2644,1,Guaranda,Bolivar,C,15,1
1377,2013-02-24,14,114790,1.0,GROCERY I,1004,0,Riobamba,Chimborazo,C,7,0
526,2013-02-24,11,108698,4.0,DELI,2644,1,Cayambe,Pichincha,B,6,1
1325,2013-02-24,14,111223,18.0,GROCERY I,1034,0,Riobamba,Chimborazo,C,7,0
252,2013-02-24,10,108952,1.0,CLEANING,3024,0,Quito,Pichincha,C,15,0
1784,2013-02-24,15,111397,3.0,GROCERY I,1072,0,Ibarra,Imbabura,C,15,0
268,2013-02-24,11,108701,4.0,DELI,2644,1,Cayambe,Pichincha,B,6,0
1043,2013-02-24,13,111223,18.0,GROCERY I,1034,0,Latacunga,Cotopaxi,C,15,0
71,2013-02-24,10,108797,4.0,GROCERY I,1004,0,Quito,Pichincha,C,15,1
2789,2013-02-24,18,108701,2.0,DELI,2644,1,Quito,Pichincha,B,16,0
894,2013-02-24,12,111397,1.0,GROCERY I,1072,0,Latacunga,Cotopaxi,C,15,0
979,2013-02-24,13,108786,7.0,CLEANING,3044,0,Latacunga,Cotopaxi,C,15,0
1763,2013-02-24,15,108833,1.0,EGGS,2502,1,Ibarra,Imbabura,C,15,0
2243,2013-02-24,17,111223,12.0,GROCERY I,1034,0,Quito,Pichincha,C,12,0
761,2013-02-24,12,112830,1.0,GROCERY I,1044,0,Latacunga,Cotopaxi,C,15,0
1442,2013-02-24,14,108833,1.0,EGGS,2502,1,Riobamba,Chimborazo,C,7,0
2022,2013-02-24,16,114799,4.0,PERSONAL CARE,4126,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
1291,2013-02-24,14,108797,3.0,GROCERY I,1004,0,Riobamba,Chimborazo,C,7,0
491,2013-02-24,11,114799,13.0,PERSONAL CARE,4126,0,Cayambe,Pichincha,B,6,1
98,2013-02-24,10,111223,33.0,GROCERY I,1034,0,Quito,Pichincha,C,15,1
2932,2013-02-24,18,114778,6.0,GROCERY I,1016,0,Quito,Pichincha,B,16,0
2086,2013-02-24,16,111397,5.0,GROCERY I,1072,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
841,2013-02-24,12,114799,4.0,PERSONAL CARE,4126,0,Latacunga,Cotopaxi,C,15,0
1645,2013-02-24,15,112830,3.0,GROCERY I,1044,0,Ibarra,Imbabura,C,15,0
2874,2013-02-24,18,111223,14.0,GROCERY I,1034,0,Quito,Pichincha,B,16,1
1088,2013-02-24,13,114778,2.0,GROCERY I,1016,0,Latacunga,Cotopaxi,C,15,0
3112,2013-02-24,18,108952,1.0,CLEANING,3024,0,Quito,Pichincha,B,16,0
194,2013-02-24,10,114799,4.0,PERSONAL CARE,4126,0,Quito,Pichincha,C,15,0
2744,2013-02-24,19,108833,5.0,EGGS,2502,1,Guaranda,Bolivar,C,15,1
1358,2013-02-24,14,112830,1.0,GROCERY I,1044,0,Riobamba,Chimborazo,C,7,0
1511,2013-02-24,15,108701,2.0,DELI,2644,1,Ibarra,Imbabura,C,15,0
556,2013-02-24,11,108833,3.0,EGGS,2502,1,Cayambe,Pichincha,B,6,0
1453,2013-02-24,14,111397,3.0,GROCERY I,1072,0,Riobamba,Chimborazo,C,7,0
947,2013-02-24,13,108701,4.0,DELI,2644,1,Latacunga,Cotopaxi,C,15,1
2115,2013-02-24,16,108952,1.0,CLEANING,3024,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
785,2013-02-24,12,114778,2.0,GROCERY I,1016,0,Latacunga,Cotopaxi,C,15,0
2278,2013-02-24,17,112830,7.0,GROCERY I,1044,0,Quito,Pichincha,C,12,1
1176,2013-02-24,13,108833,2.0,EGGS,2502,1,Latacunga,Cotopaxi,C,15,0
608,2013-02-24,11,108952,1.0,CLEANING,3024,0,Cayambe,Pichincha,B,6,0
1901,2013-02-24,16,108797,19.0,GROCERY I,1004,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
1668,2013-02-24,15,114778,4.0,GROCERY I,1016,0,Ibarra,Imbabura,C,15,0
728,2013-02-24,12,111223,33.0,GROCERY I,1034,0,Latacunga,Cotopaxi,C,15,1
2768,2013-02-24,19,108952,2.0,CLEANING,3024,0,Guaranda,Bolivar,C,15,0
2654,2013-02-24,19,114790,6.0,GROCERY I,1004,0,Guaranda,Bolivar,C,15,1
1257,2013-02-24,14,108786,25.0,CLEANING,3044,0,Riobamba,Chimborazo,C,7,0
1192,2013-02-24,13,111397,1.0,GROCERY I,1072,0,Latacunga,Cotopaxi,C,15,0
2816,2013-02-24,18,108786,7.0,CLEANING,3044,0,Quito,Pichincha,B,16,1
1212,2013-02-24,13,108952,5.0,CLEANING,3024,0,Latacunga,Cotopaxi,C,15,1
1935,2013-02-24,16,111223,33.0,GROCERY I,1034,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
629,2013-02-24,12,108701,1.0,DELI,2644,1,Latacunga,Cotopaxi,C,15,0
2493,2013-02-24,19,108701,5.0,DELI,2644,1,Guaranda,Bolivar,C,15,1
1695,2013-02-24,15,114790,6.0,GROCERY I,1004,0,Ibarra,Imbabura,C,15,1
2524,2013-02-24,19,108786,13.0,CLEANING,3044,0,Guaranda,Bolivar,C,15,0
3054,2013-02-24,18,108833,14.0,EGGS,2502,1,Quito,Pichincha,B,16,1
1613,2013-02-24,15,111223,22.0,GROCERY I,1034,0,Ibarra,Imbabura,C,15,0
1579,2013-02-24,15,108797,7.0,GROCERY I,1004,0,Ibarra,Imbabura,C,15,1
371,2013-02-24,11,111223,1.0,GROCERY I,1034,0,Cayambe,Pichincha,B,6,0
1987,2013-02-24,16,114790,8.0,GROCERY I,1004,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
1833,2013-02-24,16,108701,5.0,DELI,2644,1,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
337,2013-02-24,11,108797,10.0,GROCERY I,1004,0,Cayambe,Pichincha,B,6,1
1148,2013-02-24,13,114799,1.0,PERSONAL CARE,4126,0,Latacunga,Cotopaxi,C,15,0
810,2013-02-24,12,114790,2.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
3081,2013-02-24,18,111397,7.0,GROCERY I,1072,0,Quito,Pichincha,B,16,0
406,2013-02-24,11,112830,6.0,GROCERY I,1044,0,Cayambe,Pichincha,B,6,0
302,2013-02-24,11,108786,19.0,CLEANING,3044,0,Cayambe,Pichincha,B,6,0
1292,2013-03-06,14,108797,2.0,GROCERY I,1004,0,Riobamba,Chimborazo,C,7,0
338,2013-03-06,11,108797,2.0,GROCERY I,1004,0,Cayambe,Pichincha,B,6,0
842,2013-03-06,12,114799,4.0,PERSONAL CARE,4126,0,Latacunga,Cotopaxi,C,15,0
1764,2013-03-06,15,108833,2.0,EGGS,2502,1,Ibarra,Imbabura,C,15,0
1213,2013-03-06,13,108952,1.0,CLEANING,3024,0,Latacunga,Cotopaxi,C,15,0
253,2013-03-06,10,108952,1.0,CLEANING,3024,0,Quito,Pichincha,C,15,0
99,2013-03-06,10,111223,17.0,GROCERY I,1034,0,Quito,Pichincha,C,15,0
1326,2013-03-06,14,111223,22.0,GROCERY I,1034,0,Riobamba,Chimborazo,C,7,0
2996,2013-03-06,18,114799,1.0,PERSONAL CARE,4126,0,Quito,Pichincha,B,16,0
980,2013-03-06,13,108786,17.0,CLEANING,3044,0,Latacunga,Cotopaxi,C,15,0
2177,2013-03-06,17,108786,30.0,CLEANING,3044,0,Quito,Pichincha,C,12,0
38,2013-03-06,10,108786,24.0,CLEANING,3044,0,Quito,Pichincha,C,15,0
557,2013-03-06,11,108833,2.0,EGGS,2502,1,Cayambe,Pichincha,B,6,0
3055,2013-03-06,18,108833,3.0,EGGS,2502,1,Quito,Pichincha,B,16,0
2525,2013-03-06,19,108786,11.0,CLEANING,3044,0,Guaranda,Bolivar,C,15,0
1409,2013-03-06,14,114799,10.0,PERSONAL CARE,4126,0,Riobamba,Chimborazo,C,7,0
762,2013-03-06,12,112830,3.0,GROCERY I,1044,0,Latacunga,Cotopaxi,C,15,1
2023,2013-03-06,16,114799,1.0,PERSONAL CARE,4126,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
1834,2013-03-06,16,108701,2.0,DELI,2644,1,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
2494,2013-03-06,19,108701,1.0,DELI,2644,1,Guaranda,Bolivar,C,15,0
3024,2013-03-06,18,108698,2.0,DELI,2644,1,Quito,Pichincha,B,16,0
1785,2013-03-06,15,111397,1.0,GROCERY I,1072,0,Ibarra,Imbabura,C,15,0
1231,2013-03-06,14,108701,3.0,DELI,2644,1,Riobamba,Chimborazo,C,7,1
1378,2013-03-06,14,114790,1.0,GROCERY I,1004,0,Riobamba,Chimborazo,C,7,0
2471,2013-03-06,17,108952,1.0,CLEANING,3024,0,Quito,Pichincha,C,12,0
527,2013-03-06,11,108698,1.0,DELI,2644,1,Cayambe,Pichincha,B,6,0
729,2013-03-06,12,111223,15.0,GROCERY I,1034,0,Latacunga,Cotopaxi,C,15,0
5,2013-03-06,10,108701,5.0,DELI,2644,1,Quito,Pichincha,C,15,1
269,2013-03-06,11,108701,9.0,DELI,2644,1,Cayambe,Pichincha,B,6,0
492,2013-03-06,11,114799,9.0,PERSONAL CARE,4126,0,Cayambe,Pichincha,B,6,0
149,2013-03-06,10,114778,1.0,GROCERY I,1016,0,Quito,Pichincha,C,15,0
2635,2013-03-06,19,114778,3.0,GROCERY I,1016,0,Guaranda,Bolivar,C,15,1
2279,2013-03-06,17,112830,4.0,GROCERY I,1044,0,Quito,Pichincha,C,12,0
2790,2013-03-06,18,108701,2.0,DELI,2644,1,Quito,Pichincha,B,16,0
1868,2013-03-06,16,108786,3.0,CLEANING,3044,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
2244,2013-03-06,17,111223,10.0,GROCERY I,1034,0,Quito,Pichincha,C,12,0
1015,2013-03-06,13,108797,2.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
1044,2013-03-06,13,111223,15.0,GROCERY I,1034,0,Latacunga,Cotopaxi,C,15,0
2817,2013-03-06,18,108786,4.0,CLEANING,3044,0,Quito,Pichincha,B,16,0
3082,2013-03-06,18,111397,4.0,GROCERY I,1072,0,Quito,Pichincha,B,16,0
2116,2013-03-06,16,108952,3.0,CLEANING,3024,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
2443,2013-03-06,17,111397,1.0,GROCERY I,1072,0,Quito,Pichincha,C,12,0
2689,2013-03-06,19,114799,4.0,PERSONAL CARE,4126,0,Guaranda,Bolivar,C,15,0
697,2013-03-06,12,108797,11.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,1
458,2013-03-06,11,114790,8.0,GROCERY I,1004,0,Cayambe,Pichincha,B,6,0
2087,2013-03-06,16,111397,1.0,GROCERY I,1072,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
1580,2013-03-06,15,108797,5.0,GROCERY I,1004,0,Ibarra,Imbabura,C,15,0
2875,2013-03-06,18,111223,6.0,GROCERY I,1034,0,Quito,Pichincha,B,16,0
588,2013-03-06,11,111397,2.0,GROCERY I,1072,0,Cayambe,Pichincha,B,6,0
1512,2013-03-06,15,108701,3.0,DELI,2644,1,Ibarra,Imbabura,C,15,0
195,2013-03-06,10,114799,7.0,PERSONAL CARE,4126,0,Quito,Pichincha,C,15,0
2055,2013-03-06,16,108833,5.0,EGGS,2502,1,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
1988,2013-03-06,16,114790,3.0,GROCERY I,1004,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
609,2013-03-06,11,108952,1.0,CLEANING,3024,0,Cayambe,Pichincha,B,6,0
2559,2013-03-06,19,108797,2.0,GROCERY I,1004,0,Guaranda,Bolivar,C,15,0
1454,2013-03-06,14,111397,3.0,GROCERY I,1072,0,Riobamba,Chimborazo,C,7,0
2376,2013-03-06,17,114799,2.0,PERSONAL CARE,4126,0,Quito,Pichincha,C,12,0
1614,2013-03-06,15,111223,24.0,GROCERY I,1034,0,Ibarra,Imbabura,C,15,0
1117,2013-03-06,13,114790,2.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
918,2013-03-06,12,108952,3.0,CLEANING,3024,0,Latacunga,Cotopaxi,C,15,0
1807,2013-03-06,15,108952,2.0,CLEANING,3024,0,Ibarra,Imbabura,C,15,0
811,2013-03-06,12,114790,2.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
2343,2013-03-06,17,114790,3.0,GROCERY I,1004,0,Quito,Pichincha,C,12,0
1731,2013-03-06,15,114799,3.0,PERSONAL CARE,4126,0,Ibarra,Imbabura,C,15,0
407,2013-03-06,11,112830,2.0,GROCERY I,1044,0,Cayambe,Pichincha,B,6,0
1936,2013-03-06,16,111223,11.0,GROCERY I,1034,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
2619,2013-03-06,19,112830,1.0,GROCERY I,1044,0,Guaranda,Bolivar,C,15,0
1177,2013-03-06,13,108833,1.0,EGGS,2502,1,Latacunga,Cotopaxi,C,15,0
2588,2013-03-06,19,111223,5.0,GROCERY I,1034,0,Guaranda,Bolivar,C,15,0
1149,2013-03-06,13,114799,11.0,PERSONAL CARE,4126,0,Latacunga,Cotopaxi,C,15,1
372,2013-03-06,11,111223,36.0,GROCERY I,1034,0,Cayambe,Pichincha,B,6,1
2411,2013-03-06,17,108833,3.0,EGGS,2502,1,Quito,Pichincha,C,12,0
948,2013-03-06,13,108701,2.0,DELI,2644,1,Latacunga,Cotopaxi,C,15,0
131,2013-03-06,10,112830,3.0,GROCERY I,1044,0,Quito,Pichincha,C,15,1
1696,2013-03-06,15,114790,12.0,GROCERY I,1004,0,Ibarra,Imbabura,C,15,1
662,2013-03-06,12,108786,8.0,CLEANING,3044,0,Latacunga,Cotopaxi,C,15,0
167,2013-03-06,10,114790,1.0,GROCERY I,1004,0,Quito,Pichincha,C,15,0
1545,2013-03-06,15,108786,14.0,CLEANING,3044,0,Ibarra,Imbabura,C,15,1
2212,2013-03-06,17,108797,4.0,GROCERY I,1004,0,Quito,Pichincha,C,12,0
1902,2013-03-06,16,108797,4.0,GROCERY I,1004,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
2143,2013-03-06,17,108701,1.0,DELI,2644,1,Quito,Pichincha,C,12,0
1258,2013-03-06,14,108786,25.0,CLEANING,3044,0,Riobamba,Chimborazo,C,7,0
630,2013-03-06,12,108701,3.0,DELI,2644,1,Latacunga,Cotopaxi,C,15,0
2745,2013-03-06,19,108833,1.0,EGGS,2502,1,Guaranda,Bolivar,C,15,0
226,2013-03-06,10,108833,1.0,EGGS,2502,1,Quito,Pichincha,C,15,0
303,2013-03-06,11,108786,20.0,CLEANING,3044,0,Cayambe,Pichincha,B,6,0
1482,2013-03-06,14,108952,4.0,CLEANING,3024,0,Riobamba,Chimborazo,C,7,0
2655,2013-03-06,19,114790,5.0,GROCERY I,1004,0,Guaranda,Bolivar,C,15,0
2847,2013-03-06,18,108797,1.0,GROCERY I,1004,0,Quito,Pichincha,B,16,0
1193,2013-03-06,13,111397,2.0,GROCERY I,1072,0,Latacunga,Cotopaxi,C,15,0
2964,2013-03-06,18,114790,2.0,GROCERY I,1004,0,Quito,Pichincha,B,16,0
1835,2013-03-12,16,108701,7.0,DELI,2644,1,Santo Domingo,Santo Domingo de los Tsachilas,C,3,1
1989,2013-03-12,16,114790,5.0,GROCERY I,1004,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
558,2013-03-12,11,108833,1.0,EGGS,2502,1,Cayambe,Pichincha,B,6,0
949,2013-03-12,13,108701,1.0,DELI,2644,1,Latacunga,Cotopaxi,C,15,0
2412,2013-03-12,17,108833,3.0,EGGS,2502,1,Quito,Pichincha,C,12,0
1808,2013-03-12,15,108952,2.0,CLEANING,3024,0,Ibarra,Imbabura,C,15,0
919,2013-03-12,12,108952,2.0,CLEANING,3024,0,Latacunga,Cotopaxi,C,15,0
610,2013-03-12,11,108952,1.0,CLEANING,3024,0,Cayambe,Pichincha,B,6,0
895,2013-03-12,12,111397,1.0,GROCERY I,1072,0,Latacunga,Cotopaxi,C,15,0
981,2013-03-12,13,108786,10.0,CLEANING,3044,0,Latacunga,Cotopaxi,C,15,0
631,2013-03-12,12,108701,2.0,DELI,2644,1,Latacunga,Cotopaxi,C,15,0
2245,2013-03-12,17,111223,13.0,GROCERY I,1034,0,Quito,Pichincha,C,12,0
2876,2013-03-12,18,111223,3.0,GROCERY I,1034,0,Quito,Pichincha,B,16,0
663,2013-03-12,12,108786,3.0,CLEANING,3044,0,Latacunga,Cotopaxi,C,15,0
196,2013-03-12,10,114799,6.0,PERSONAL CARE,4126,0,Quito,Pichincha,C,15,0
2495,2013-03-12,19,108701,2.0,DELI,2644,1,Guaranda,Bolivar,C,15,0
168,2013-03-12,10,114790,1.0,GROCERY I,1004,0,Quito,Pichincha,C,15,0
2908,2013-03-12,18,112830,1.0,GROCERY I,1044,0,Quito,Pichincha,B,16,0
2088,2013-03-12,16,111397,2.0,GROCERY I,1072,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
2656,2013-03-12,19,114790,3.0,GROCERY I,1004,0,Guaranda,Bolivar,C,15,0
304,2013-03-12,11,108786,16.0,CLEANING,3044,0,Cayambe,Pichincha,B,6,0
243,2013-03-12,10,111397,3.0,GROCERY I,1072,0,Quito,Pichincha,C,15,1
1937,2013-03-12,16,111223,16.0,GROCERY I,1034,0,Santo Domingo,Santo Domingo de los Tsachilas,C,3,0
1615,2013-03-12,15,111223,20.0,GROCERY I,1034,0,Ibarra,Imbabura,C,15,0
2848,2013-03-12,18,108797,1.0,GROCERY I,1004,0,Quito,Pichincha,B,16,0
2178,2013-03-12,17,108786,30.0,CLEANING,3044,0,Quito,Pichincha,C,12,0
3113,2013-03-12,18,108952,1.0,CLEANING,3024,0,Quito,Pichincha,B,16,0
1150,2013-03-12,13,114799,1.0,PERSONAL CARE,4126,0,Latacunga,Cotopaxi,C,15,0
1513,2013-03-12,15,108701,1.0,DELI,2644,1,Ibarra,Imbabura,C,15,0
2444,2013-03-12,17,111397,1.0,GROCERY I,1072,0,Quito,Pichincha,C,12,0
2965,2013-03-12,18,114790,2.0,GROCERY I,1004,0,Quito,Pichincha,B,16,0
1732,2013-03-12,15,114799,1.0,PERSONAL CARE,4126,0,Ibarra,Imbabura,C,15,0
408,2013-03-12,11,112830,4.0,GROCERY I,1044,0,Cayambe,Pichincha,B,6,0
812,2013-03-12,12,114790,1.0,GROCERY I,1004,0,Latacunga,Cotopaxi,C,15,0
1178,2013-03-12,13,108833,1.0,EGGS,2502,1,Latacunga,Cotopaxi,C,15,0
373,2013-03-12,11,111223,41.0,GROCERY I,1034,0,Cayambe,Pichincha,B,6,1
3083,2013-03-12,18,111397,1.0,GROCERY I,1072,0,Quito,Pichincha,B,16,0
2997,2013-03-12,18,114799,2.0,PERSONAL CARE,4126,0,Quito,Pichincha,B,16,0
